Tweet_id,User_name,Screen_name,Tweet_text,Language,Hashtags,Created_at,Search_keyword
1861824873766568105,CTV News Winnipeg,ctvwinnipeg,Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack https://t.co/l7DJTxniVR,en,[],2024-11-27 17:30:15+00:00,Novo Nordisk
1861756940331675763,CTV News Calgary,CTVCalgary,Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack https://t.co/oiFjaff7kz,en,[],2024-11-27 13:00:19+00:00,Novo Nordisk
1862832648856506472,Olum & Khubor,OlumKhubor,"Market Insights powered by Wall Street Journal

Eli Lilly and Novo Nordisk's Obesity Moat Just Got Stronger https://t.co/SqCv6Xb9Ga

#boldnews #worldnews",en,"['boldnews', 'worldnews']",2024-11-30 12:14:47+00:00,Novo Nordisk
1860943009551937672,biotechteam,arnaudGUILLEME3,"Tic tac #cagrisema #adocia 
https://t.co/3IHHoL5LBY",en,"['cagrisema', 'adocia']",2024-11-25 07:06:02+00:00,Novo Nordisk
1861096410835206439,Casperdbn,casperdbn1,"@GuguStatu Does anyone else find it strange that the market capitalisation of Danish pharmaceutical company Novo Nordisk is higher than the GDP of Denmark. 

Wishing you well on your journey.",en,[],2024-11-25 17:15:36+00:00,Novo Nordisk
1858488433338888603,Bloomberg,business,"Novo Nordisk launches its top-selling Wegovy obesity drug in China at a fraction of the US price, a key step in unlocking a fast-growing market for its blockbuster franchise https://t.co/IdsQjND3OM",en,[],2024-11-18 12:32:26+00:00,Novo Nordisk
1860262067661406486,Team Novo Nordisk,teamnovonordisk,"Ina Montt keeps running despite challenges and setbacks.

Watch the full documentary now: https://t.co/8xh5iLVai3

#DrivingChange #Diabetes https://t.co/35bsGG75vu",en,"['DrivingChange', 'Diabetes']",2024-11-23 10:00:13+00:00,Novo Nordisk
1858543712910881245,Juleen R. Zierath,JuleenRZierath,"Starting shortly #MetabolismInAction2024

Hosted by Novo Nordisk Foundation Science Cluster &amp; ⁦@Metabolcenter⁩
Metabolism in Action - Time, Space and Treatment
Exploring molecular &amp; cell type-specific regulation of metabolism for better treatment of cardiometabolic diseases https://t.co/ZWT4hgddPu",en,['MetabolismInAction2024'],2024-11-18 16:12:05+00:00,Novo Nordisk
1861386948968886628,Reuters Health,Reuters_Health,Shares of Danish weight-loss drug maker Novo Nordisk rose 1.3% on Tuesday as U.S. President Jo Biden proposed expanding coverage of anti-obesity drugs for millions on Medicare and Medicaid. https://t.co/Ns6RJghVZl https://t.co/Ns6RJghVZl,en,[],2024-11-26 12:30:06+00:00,Novo Nordisk
1793272379512180786,NEXTA,nexta_tv,"The headquarters of Novo Nordisk, Europe's largest company, is on fire. This is the second fire in a week

A major fire has broken out in the headquarters building of the Danish pharmaceutical company Novo Nordisk - the second fire in a week. The fire started outside but then https://t.co/l8Dzj7lKDw",en,[],2024-05-22 13:27:07+00:00,Novo Nordisk
1853243653730308331,60 Minutes,60Minutes,Novo Nordisk was founded in the early 1920s to produce insulin in Scandinavia. The company vowed to forgo “nasty profits”  by promising to return revenues to society through research into physiology and medicine. https://t.co/I2rWrbpekZ https://t.co/j9dA6PjWsE,en,[],2024-11-04 01:11:33+00:00,Novo Nordisk
1862116916480868397,Quality Stocks,Quality_stocksA,"It’s One Pager Thursday!

This week, we have 5 stocks to (re)discover at a glance:
🇩🇰 Novo Nordisk $NVO
🇺🇸 Servicenow $NOW
🇺🇸 Fair Isaac $FICO
🇺🇸 Service Corporation $SCI
🇫🇷 Equasens $EQS

An example just here! The 4 others are in the article, available on the link in my bio https://t.co/bm9IT8Qq6y",en,[],2024-11-28 12:50:44+00:00,Novo Nordisk
1859576830593737012,Aktiediplomaten,Aktiediplomaten,"It seems like the global semaglutide shortage will last to at least H1-2025. Novo Nordisk has informed doctors and clinics in Sweden, advising them to prescribe Rybelsus instead, as the Ozempic shortage is expected to continue well into 2025.

Bullish for $HIMS, I suppose 🤷",en,[],2024-11-21 12:37:20+00:00,Novo Nordisk
1861923582047076769,Marko Jukic,mmjukic,"This isn't the only form that exceptional and successful companies can take, however. In Europe especially it's common to see companies that are basically a single unique scientific tradition of knowledge wrapped by a company, like ASML or Novo Nordisk:
https://t.co/MkisKI6tLi",en,[],2024-11-28 00:02:29+00:00,Novo Nordisk
